"","uf","ibge","municipio","cnes","estabelecimento","pop_vinc","qt_bnf_auxilio_brasil","perc_benef","classificacao","equipes","medicos","enfermeiros","tecnicos","acs"
"3997","BA","292740","SALVADOR",4030,"UBS RODRIGO ARGOLO",10168,1525,0.149980330448466,"média vulnerabilidade",4.0672,4.0672,4.0672,8.1344,13.5573333333333
"3998","BA","292740","SALVADOR",4855,"UBS DR PERICLES LARANJEIRAS",18191,2396,0.131713484690231,"baixa vulnerabilidade",5.19742857142857,5.19742857142857,5.19742857142857,10.3948571428571,24.2546666666667
"3999","BA","292740","SALVADOR",5223,"UBS EUNISIO COELHO TEIXEIRA",12791,1644,0.128527871159409,"baixa vulnerabilidade",3.65457142857143,3.65457142857143,3.65457142857143,7.30914285714286,17.0546666666667
"4000","BA","292740","SALVADOR",7633254,"USF FAZENDA COUTOS I",7566,1301,0.171953476077187,"média vulnerabilidade",3.0264,3.0264,3.0264,6.0528,10.088
"4001","BA","292740","SALVADOR",28479,"USF PROF DR CARLOS SANTANA DORON",14073,2033,0.144461024657145,"média vulnerabilidade",5.6292,5.6292,5.6292,11.2584,18.764
"4002","BA","292740","SALVADOR",7509553,"USF RAIMUNDO AGRIPINO SUSSUARANA",19565,3575,0.182724252491694,"alta vulnerabilidade",9.7825,9.7825,9.7825,19.565,26.0866666666667
"4003","BA","292740","SALVADOR",9668373,"USF TUBARAO",6467,1466,0.226689345910005,"alta vulnerabilidade",3.2335,3.2335,3.2335,6.467,8.62266666666667
"4004","BA","292740","SALVADOR",9400354,"USF CAPELINHA DE SAO CAETANO",13818,1776,0.12852800694746,"baixa vulnerabilidade",3.948,3.948,3.948,7.896,18.424
"4005","BA","292740","SALVADOR",9749896,"USF VILA FRATERNIDADE",6417,1412,0.220040517375721,"alta vulnerabilidade",3.2085,3.2085,3.2085,6.417,8.556
"4006","BA","292740","SALVADOR",7872836,"USF VALE DO CAMBONAS",9306,1951,0.209649688373093,"alta vulnerabilidade",4.653,4.653,4.653,9.306,12.408
"4007","BA","292740","SALVADOR",6807,"USF SANTA LUZIA",23935,2707,0.113097973678713,"baixa vulnerabilidade",6.83857142857143,6.83857142857143,6.83857142857143,13.6771428571429,31.9133333333333
"4008","BA","292740","SALVADOR",6963,"USF ILHA AMARELA",28814,3769,0.130804470049282,"baixa vulnerabilidade",8.23257142857143,8.23257142857143,8.23257142857143,16.4651428571429,38.4186666666667
"4009","BA","292740","SALVADOR",6971,"USF ALTO DO CRUZEIRO",12894,2722,0.211105940747635,"alta vulnerabilidade",6.447,6.447,6.447,12.894,17.192
"4010","BA","292740","SALVADOR",28576,"USF ALTO DO CONGO",4467,830,0.18580702932617,"alta vulnerabilidade",2.2335,2.2335,2.2335,4.467,5.956
"4011","BA","292740","SALVADOR",3325857,"USF BOM JESUS DOS PASSOS",2537,551,0.21718565234529,"alta vulnerabilidade",1.2685,1.2685,1.2685,2.537,3.38266666666667
"4012","BA","292760","SANTA BRÍGIDA",7399499,"UNIDADE DE SAUDE DA FAMILIA DO KM 40",2748,1110,0.403930131004367,"média vulnerabilidade",1.0992,1.0992,1.0992,2.1984,3.664
"4013","BA","292760","SANTA BRÍGIDA",2511231,"UNIDADE DE SAUDE DA FAMILIA MARANCO",1731,803,0.463893703061814,"alta vulnerabilidade",0.8655,0.8655,0.8655,1.731,2.308
"4014","BA","292760","SANTA BRÍGIDA",7399510,"UNIDADE DE SAUDE DA FAMILIA SEDE III",2709,763,0.281653746770026,"baixa vulnerabilidade",0.774,0.774,0.774,1.548,3.612
"4015","BA","292770","SANTA CRUZ CABRÁLIA",3871746,"UNIDADE DE SAUDE DA FAMILIA PSF 08",739,209,0.282814614343708,"média vulnerabilidade",0.2956,0.2956,0.2956,0.5912,0.985333333333333
"4016","BA","292800","SANTALUZ",7693346,"UNIDADE DE SAUDE DA FAMILIA DO MORRO DOS LOPES",3086,1478,0.478937135450421,"média vulnerabilidade",1.2344,1.2344,1.2344,2.4688,4.11466666666667
"4017","BA","292800","SANTALUZ",2511010,"UNIDADE DE SAUDE DA FAMILIA DE PEREIRA",3368,1294,0.384204275534442,"baixa vulnerabilidade",0.962285714285714,0.962285714285714,0.962285714285714,1.92457142857143,4.49066666666667
"4018","BA","292805","SANTA LUZIA",4031652,"USF BAIRRO JOSE ALMEIDA",2418,866,0.358147229114971,"alta vulnerabilidade",1.209,1.209,1.209,2.418,3.224
"4019","BA","292805","SANTA LUZIA",3376923,"USF AZARIAS PEREIRA DA SILVA",2299,810,0.352327098738582,"média vulnerabilidade",0.9196,0.9196,0.9196,1.8392,3.06533333333333
"4020","BA","292840","SANTA RITA DE CÁSSIA",3028690,"UNIDADE DE SAUDE DA FAMILIA DR JOAO GUEDES",3054,1536,0.502946954813359,"média vulnerabilidade",1.2216,1.2216,1.2216,2.4432,4.072
"4021","BA","292850","SANTA TERESINHA",6284310,"USF CAMPO GRANDE",855,352,0.411695906432749,"alta vulnerabilidade",0.4275,0.4275,0.4275,0.855,1.14
"4022","BA","292860","SANTO AMARO",9906916,"USF DR SEBASTIAO DIAS PEREIRA",2753,963,0.349800217944061,"média vulnerabilidade",1.1012,1.1012,1.1012,2.2024,3.67066666666667
"4023","BA","292870","SANTO ANTÔNIO DE JESUS",3654605,"USF DR FERNANDO QUEIROZ I",5958,1417,0.2378314870762,"média vulnerabilidade",2.3832,2.3832,2.3832,4.7664,7.944
"4024","BA","292880","SANTO ESTÊVÃO",3023257,"USF ANTONIETA COPELLO DE CERQUIRA",3500,945,0.27,"baixa vulnerabilidade",1,1,1,2,4.66666666666667
"4025","BA","292880","SANTO ESTÊVÃO",2519992,"USF ODETE ARAUJO CABRAL",3626,1668,0.460011031439603,"alta vulnerabilidade",1.813,1.813,1.813,3.626,4.83466666666667
"4026","BA","292890","SÃO DESIDÉRIO",2933357,"ESTRATEGIA SAUDE DA FAMILIA MANOEL MOREIRA DE CARVALHO",26,6,0.230769230769231,"baixa vulnerabilidade",0.00742857142857143,0.00742857142857143,0.00742857142857143,0.0148571428571429,0.0346666666666667
"4027","BA","292890","SÃO DESIDÉRIO",4032020,"ESTRATEGIA SAUDE DA FAMILIA DO SITIO DO RIO GRANDE",2792,813,0.291189111747851,"baixa vulnerabilidade",0.797714285714286,0.797714285714286,0.797714285714286,1.59542857142857,3.72266666666667
"4028","BA","292910","SÃO FELIPE",2520133,"USF MANOEL CARDOSO",5042,1659,0.329036096786989,"baixa vulnerabilidade",1.44057142857143,1.44057142857143,1.44057142857143,2.88114285714286,6.72266666666667
"4029","BA","292920","SÃO FRANCISCO DO CONDE",2520265,"UNIDADE DE SAUDE DA FAMILIA DE MURIBECA",2261,732,0.32375055285272,"média vulnerabilidade",0.9044,0.9044,0.9044,1.8088,3.01466666666667
"4030","BA","292920","SÃO FRANCISCO DO CONDE",7817223,"USF DE SOCORRO",1311,477,0.363844393592677,"alta vulnerabilidade",0.6555,0.6555,0.6555,1.311,1.748
"4031","BA","292925","SÃO GABRIEL",5616301,"UBSF ANTONIO GOMES FERREIRA",3545,1057,0.298166431593794,"baixa vulnerabilidade",1.01285714285714,1.01285714285714,1.01285714285714,2.02571428571429,4.72666666666667
"4032","BA","292930","SÃO GONÇALO DOS CAMPOS",2523221,"USF DA ESTACAO",4689,1109,0.236510983152058,"baixa vulnerabilidade",1.33971428571429,1.33971428571429,1.33971428571429,2.67942857142857,6.252
"4033","BA","292950","SÃO SEBASTIÃO DO PASSÉ",5708109,"USF ANTONIETA SACRAMENTO TELES CONCEICAO",3410,1175,0.344574780058651,"alta vulnerabilidade",1.705,1.705,1.705,3.41,4.54666666666667
"4034","BA","292950","SÃO SEBASTIÃO DO PASSÉ",2493381,"USF MILITAO DAMASCENO MAURICIO",1531,457,0.298497713912475,"média vulnerabilidade",0.6124,0.6124,0.6124,1.2248,2.04133333333333
"4035","BA","292950","SÃO SEBASTIÃO DO PASSÉ",2493446,"USF JOSE PATRICIO DA HORA",1114,339,0.304308797127469,"alta vulnerabilidade",0.557,0.557,0.557,1.114,1.48533333333333
"4036","BA","292970","SÁTIRO DIAS",7210647,"POSTO DE SAUDE DO POVOADO COLONIA",431,194,0.450116009280742,"alta vulnerabilidade",0.2155,0.2155,0.2155,0.431,0.574666666666667
"4037","BA","292970","SÁTIRO DIAS",2653605,"UNIDADE DE SAUDE DA FAMILIA POVOADO MIMOSO",3787,1163,0.307103247953525,"baixa vulnerabilidade",1.082,1.082,1.082,2.164,5.04933333333333
"4038","BA","292970","SÁTIRO DIAS",7373996,"PSF SEDE II",2737,906,0.331019364267446,"média vulnerabilidade",1.0948,1.0948,1.0948,2.1896,3.64933333333333
"4039","BA","293010","SENHOR DO BONFIM",2497891,"PMS PASSAGEM VELHA",1908,924,0.484276729559748,"alta vulnerabilidade",0.954,0.954,0.954,1.908,2.544
"4040","BA","293010","SENHOR DO BONFIM",2497875,"ESF CENTRO I",3286,512,0.15581253804017,"baixa vulnerabilidade",0.938857142857143,0.938857142857143,0.938857142857143,1.87771428571429,4.38133333333333
"4041","BA","293010","SENHOR DO BONFIM",7779666,"UNIDADE DE SAUDE DA FAMILIA QUILOMBOLA DO MUTIRAO",2740,1062,0.387591240875912,"média vulnerabilidade",1.096,1.096,1.096,2.192,3.65333333333333
"4042","BA","293010","SENHOR DO BONFIM",242853,"ESF CENTRO II",3218,350,0.108763206960845,"baixa vulnerabilidade",0.919428571428571,0.919428571428571,0.919428571428571,1.83885714285714,4.29066666666667
"4043","BA","293015","SERRA DO RAMALHO",5435862,"PSF DA AGROVILA 07 05",2444,1092,0.446808510638298,"alta vulnerabilidade",1.222,1.222,1.222,2.444,3.25866666666667
"4044","BA","293020","SENTO SÉ",2523302,"UNIDADE BASICA DE SAUDE MARIA DA LAPA SERQUEIRA ROCHA",10061,3847,0.382367557896829,"baixa vulnerabilidade",2.87457142857143,2.87457142857143,2.87457142857143,5.74914285714286,13.4146666666667
"4045","BA","293050","SERRINHA",2524333,"UNIDADE DE SAUDE DA FAMILIA DE VILA DE FATIMA",3501,1505,0.429877177949157,"alta vulnerabilidade",1.7505,1.7505,1.7505,3.501,4.668
"4046","BA","293050","SERRINHA",2523736,"UNIDADE DE SAUDE DA FAMILIA CAJUEIRO",3256,1425,0.437653562653563,"alta vulnerabilidade",1.628,1.628,1.628,3.256,4.34133333333333
"4047","BA","293060","SERROLÂNDIA",4032683,"UNIDADE DE SAUDE DA FAMILIA DO MARACUJA",1762,709,0.402383654937571,"alta vulnerabilidade",0.881,0.881,0.881,1.762,2.34933333333333
"4048","BA","293070","SIMÕES FILHO",3158772,"AMBULATORIO NOEMIA MEIRELES RAMOS",3695,910,0.246278755074425,"baixa vulnerabilidade",1.05571428571429,1.05571428571429,1.05571428571429,2.11142857142857,4.92666666666667
"4049","BA","293070","SIMÕES FILHO",2532980,"UNIDADE DE SAUDE DA FAMILIA HAMILTON VELOSO SANTANA",1975,670,0.339240506329114,"alta vulnerabilidade",0.9875,0.9875,0.9875,1.975,2.63333333333333
"4050","BA","293070","SIMÕES FILHO",2533006,"UNIDADE DE SAUDE DA FAMILIA DINALIO TOLENTINO ALVES",2879,867,0.301146231330323,"média vulnerabilidade",1.1516,1.1516,1.1516,2.3032,3.83866666666667
"4051","BA","293070","SIMÕES FILHO",9971874,"UNIDADE DE SAUDE DA FAMILIA EDILEIA DE JESUS SANTOS",3884,1288,0.331616889804325,"alta vulnerabilidade",1.942,1.942,1.942,3.884,5.17866666666667
"4052","BA","293075","SÍTIO DO MATO",5113288,"UNIDADE DE SAUDE DA FAMILIA SEDE",5858,2312,0.394673950153636,"baixa vulnerabilidade",1.67371428571429,1.67371428571429,1.67371428571429,3.34742857142857,7.81066666666667
"4053","BA","293076","SÍTIO DO QUINTO",4032799,"UNIDADE DE SAUDE DA FAMILIA DO TINGUI",2528,1284,0.507911392405063,"alta vulnerabilidade",1.264,1.264,1.264,2.528,3.37066666666667
"4054","BA","293077","SOBRADINHO",2524635,"ESF MARIA RIBEIRO",4349,1705,0.392044148080018,"alta vulnerabilidade",2.1745,2.1745,2.1745,4.349,5.79866666666667
"4055","BA","293077","SOBRADINHO",6288820,"ESF QUADRA N 18 ALEXANDER MARTINS PINHEIRO",3592,1391,0.387249443207127,"alta vulnerabilidade",1.796,1.796,1.796,3.592,4.78933333333333
"4056","BA","293090","TABOCAS DO BREJO VELHO",5309476,"USF TABOQUINHA",3166,935,0.295325331648768,"baixa vulnerabilidade",0.904571428571429,0.904571428571429,0.904571428571429,1.80914285714286,4.22133333333333
"4057","BA","293090","TABOCAS DO BREJO VELHO",5309239,"USF CABICEIRINHA",1519,801,0.52732060566162,"alta vulnerabilidade",0.7595,0.7595,0.7595,1.519,2.02533333333333
"4058","BA","293090","TABOCAS DO BREJO VELHO",5309492,"USF VEREDA",1173,470,0.400682011935209,"baixa vulnerabilidade",0.335142857142857,0.335142857142857,0.335142857142857,0.670285714285714,1.564
"4059","BA","293100","TANHAÇU",2985616,"USF SUCUARANA II",994,503,0.506036217303823,"alta vulnerabilidade",0.497,0.497,0.497,0.994,1.32533333333333
"4060","BA","293105","TANQUE NOVO",5991277,"UNIDADE BASICA DE SAUDE DA FAMILIA DE PAPAGAIO",1089,600,0.550964187327824,"alta vulnerabilidade",0.5445,0.5445,0.5445,1.089,1.452
"4061","BA","293120","TAPEROÁ",2524724,"USF DE CAMURUGI",1591,511,0.321181646763042,"baixa vulnerabilidade",0.454571428571429,0.454571428571429,0.454571428571429,0.909142857142857,2.12133333333333
"4062","BA","293120","TAPEROÁ",7769660,"USF SAO FELIPE",3039,1129,0.37150378413952,"média vulnerabilidade",1.2156,1.2156,1.2156,2.4312,4.052
"4063","BA","293130","TAPIRAMUTÁ",4032888,"UNIDADE DE SAUDE DA FAMILIA RUA NOVA",2635,1243,0.471726755218216,"alta vulnerabilidade",1.3175,1.3175,1.3175,2.635,3.51333333333333
"4064","BA","293135","TEIXEIRA DE FREITAS",3639932,"PSF VILA VARGAS",3269,417,0.127561945549098,"baixa vulnerabilidade",0.934,0.934,0.934,1.868,4.35866666666667
"4065","BA","293135","TEIXEIRA DE FREITAS",2301180,"PSF SAO LOURENCO 02",2757,439,0.159231048240841,"média vulnerabilidade",1.1028,1.1028,1.1028,2.2056,3.676
"4066","BA","293135","TEIXEIRA DE FREITAS",2301202,"PSF ULISSES GUIMARAES",5177,1356,0.261927757388449,"alta vulnerabilidade",2.5885,2.5885,2.5885,5.177,6.90266666666667
"4067","BA","293135","TEIXEIRA DE FREITAS",8007861,"PSF VILA VERDE",3987,608,0.152495610734888,"média vulnerabilidade",1.5948,1.5948,1.5948,3.1896,5.316
"4068","BA","293135","TEIXEIRA DE FREITAS",7906323,"PSF NOVO JERUSALEM",2593,737,0.2842267643656,"alta vulnerabilidade",1.2965,1.2965,1.2965,2.593,3.45733333333333
"4069","BA","293135","TEIXEIRA DE FREITAS",2301229,"PSF SAO LOURENCO 03",3261,577,0.176939589083103,"média vulnerabilidade",1.3044,1.3044,1.3044,2.6088,4.348
"4070","BA","293170","TERRA NOVA",6762409,"USF FLAVIA PINTO WEST DE SOUZA",2524,1160,0.45958795562599,"alta vulnerabilidade",1.262,1.262,1.262,2.524,3.36533333333333
"4071","BA","293180","TREMEDAL",6225977,"USF DE FURADO DA CANCELA",1861,737,0.396023643202579,"alta vulnerabilidade",0.9305,0.9305,0.9305,1.861,2.48133333333333
"4072","BA","293180","TREMEDAL",7676735,"USF DURVAL FERREIRA ROCHA",3700,1367,0.369459459459459,"baixa vulnerabilidade",1.05714285714286,1.05714285714286,1.05714285714286,2.11428571428571,4.93333333333333
"4073","BA","293190","TUCANO",4033175,"USF LEONARDO NUNES DE ARRUDA",4091,1512,0.369591786849181,"baixa vulnerabilidade",1.16885714285714,1.16885714285714,1.16885714285714,2.33771428571429,5.45466666666667
"4074","BA","293200","UAUÁ",6380840,"USF VILA DOS GOMES",3685,1615,0.438263229308005,"baixa vulnerabilidade",1.05285714285714,1.05285714285714,1.05285714285714,2.10571428571429,4.91333333333333
"4075","BA","293200","UAUÁ",5398002,"USF ALTO DO CONSELHEIRO",4121,1687,0.409366658578015,"baixa vulnerabilidade",1.17742857142857,1.17742857142857,1.17742857142857,2.35485714285714,5.49466666666667
"4076","BA","293200","UAUÁ",9215018,"USF JOSE BORGES RIBEIRO",3040,1339,0.440460526315789,"média vulnerabilidade",1.216,1.216,1.216,2.432,4.05333333333333
"4077","BA","293220","UBAITABA",5048869,"UNIDADE DE SAUDE DA FAMILIA ALAIDE LEMOS",2742,1011,0.36870897155361,"alta vulnerabilidade",1.371,1.371,1.371,2.742,3.656
"4078","BA","293230","UBATÃ",2525445,"UNIDADE DE SAUDE DA FAMILIA ANDRONICO SILVA",1802,750,0.416204217536071,"alta vulnerabilidade",0.901,0.901,0.901,1.802,2.40266666666667
"4079","BA","293245","UMBURANAS",884138,"UNIDADE DE S F DO SUMIDOURO",141,85,0.602836879432624,"alta vulnerabilidade",0.0705,0.0705,0.0705,0.141,0.188
"4080","BA","293260","URANDI",9495398,"PSF DR ANTONIO ALBERTO SILVEIRA SANTOS",4711,1654,0.351093186160051,"baixa vulnerabilidade",1.346,1.346,1.346,2.692,6.28133333333333
"4081","BA","293290","VALENÇA",2525801,"UNIDADE BASICA DE SAUDE DA VILA OPERARIA",6665,969,0.145386346586647,"baixa vulnerabilidade",1.90428571428571,1.90428571428571,1.90428571428571,3.80857142857143,8.88666666666667
"4082","BA","293290","VALENÇA",2525712,"1A UNIDADE BASICA DE SAUDE DE VALENCA",2608,413,0.158358895705521,"baixa vulnerabilidade",0.745142857142857,0.745142857142857,0.745142857142857,1.49028571428571,3.47733333333333
"4083","BA","293300","VALENTE",9534210,"USF DR ANTONIO DELFINO MOTA SIMOES",3386,1072,0.316597755463674,"baixa vulnerabilidade",0.967428571428571,0.967428571428571,0.967428571428571,1.93485714285714,4.51466666666667
"4084","BA","293300","VALENTE",7169620,"UNIDADE DE SAUDE DA FAMILIA CASAS POPULARES",2932,1175,0.40075034106412,"média vulnerabilidade",1.1728,1.1728,1.1728,2.3456,3.90933333333333
"4085","BA","293305","VÁRZEA DA ROÇA",2526077,"UNIDADE DE SAUDE DA FAMILIA DE CRUZ DE ALMA",1622,613,0.377928483353884,"baixa vulnerabilidade",0.463428571428571,0.463428571428571,0.463428571428571,0.926857142857143,2.16266666666667
"4086","BA","293305","VÁRZEA DA ROÇA",3037398,"UNIDADE DE SAUDE DA FAMILIA DE BARRACAS",1016,409,0.40255905511811,"média vulnerabilidade",0.4064,0.4064,0.4064,0.8128,1.35466666666667
"4087","BA","293305","VÁRZEA DA ROÇA",3037452,"UNIDADE DE SAUDE DA FAMILIA DE VARZEA DA PRAIA",1537,730,0.474951203643461,"alta vulnerabilidade",0.7685,0.7685,0.7685,1.537,2.04933333333333
"4088","BA","293305","VÁRZEA DA ROÇA",7310854,"UNIDADE DE SAUDE DA FAMILIA MORADA NOVA",3622,1532,0.422970734400884,"média vulnerabilidade",1.4488,1.4488,1.4488,2.8976,4.82933333333333
"4089","BA","293320","VERA CRUZ",2532255,"UNIDADE DE SAUDE DA FAMILIA DE ARATUBA",3926,1122,0.285787060621498,"média vulnerabilidade",1.5704,1.5704,1.5704,3.1408,5.23466666666667
"4090","BA","293320","VERA CRUZ",2532263,"UNIDADE DE SAUDE DA FAMILIA DE CACHA PREGOS",2436,608,0.249589490968801,"baixa vulnerabilidade",0.696,0.696,0.696,1.392,3.248
"4091","BA","293320","VERA CRUZ",2533065,"UNIDADE DE SAUDE DA FAMILIA DE BARRA GRANDE",2047,630,0.307767464582316,"alta vulnerabilidade",1.0235,1.0235,1.0235,2.047,2.72933333333333
"4092","BA","293320","VERA CRUZ",7134797,"UNIDADE DE SAUDE DA FAMILIA DE BARRA DO GIL",2235,609,0.27248322147651,"baixa vulnerabilidade",0.638571428571429,0.638571428571429,0.638571428571429,1.27714285714286,2.98
"4093","BA","293330","VITÓRIA DA CONQUISTA",2487640,"CS REGIS PACHECO",3105,749,0.24122383252818,"baixa vulnerabilidade",0.887142857142857,0.887142857142857,0.887142857142857,1.77428571428571,4.14
"4094","BA","293330","VITÓRIA DA CONQUISTA",2486652,"USF DE VEREDINHA",3032,1161,0.382915567282322,"alta vulnerabilidade",1.516,1.516,1.516,3.032,4.04266666666667
"4095","BA","293330","VITÓRIA DA CONQUISTA",2598523,"USF DE SAO JOAQUIM",3779,1577,0.417306165652289,"alta vulnerabilidade",1.8895,1.8895,1.8895,3.779,5.03866666666667
"4096","BA","293330","VITÓRIA DA CONQUISTA",2598590,"USF DO CAPINAL",4268,1443,0.338097469540769,"alta vulnerabilidade",2.134,2.134,2.134,4.268,5.69066666666667
"4097","BA","293330","VITÓRIA DA CONQUISTA",2598310,"USF DE DANTILANDIA",2390,922,0.385774058577406,"alta vulnerabilidade",1.195,1.195,1.195,2.39,3.18666666666667
"4098","BA","293345","WANDERLEY",6588778,"UNIDADE DE SAUDE DA FAMILIA AURELINA GONCALVES DE JESUS",2904,907,0.31232782369146,"baixa vulnerabilidade",0.829714285714286,0.829714285714286,0.829714285714286,1.65942857142857,3.872
"4099","BA","293360","XIQUE-XIQUE",2526328,"UNIDADE DE SAUDE DA FAMILIA ADMILSON FIGUEIREDO",2377,1221,0.513672696676483,"média vulnerabilidade",0.9508,0.9508,0.9508,1.9016,3.16933333333333
"4100","BA","290010","ABAÍRA",4021096,"UNIDADE DE SAUDE DA FAMILIA DE OURO VERDE",992,329,0.331653225806452,"média vulnerabilidade",0.3968,0.3968,0.3968,0.7936,1.32266666666667
"4101","BA","290020","ABARÉ",3438554,"UNIDADE DE SAUDE DA FAMILIA NOSSA SENHORA APARECIDA",3372,1539,0.456405693950178,"alta vulnerabilidade",1.686,1.686,1.686,3.372,4.496
"4102","BA","290060","AIQUARA",4021258,"UNIDADE DE SAUDE DA FAMILIA MARIA CERQUEIRA",1255,364,0.29003984063745,"alta vulnerabilidade",0.6275,0.6275,0.6275,1.255,1.67333333333333
"4103","BA","290070","ALAGOINHAS",644064,"EQUIPE DE ATENCAO PRIMARIA PINDOBAL",71,41,0.577464788732394,"alta vulnerabilidade",0.0355,0.0355,0.0355,0.071,0.0946666666666667
"4104","BA","290070","ALAGOINHAS",2508303,"UNIDADE DE SAUDE DA FAMILIA NARANDIBA",1248,439,0.351762820512821,"média vulnerabilidade",0.4992,0.4992,0.4992,0.9984,1.664
"4105","BA","290070","ALAGOINHAS",2487233,"UNIDADE DE SAUDE DA FAMILIA MIGUEL VELHO",2655,945,0.355932203389831,"média vulnerabilidade",1.062,1.062,1.062,2.124,3.54
"4106","BA","290070","ALAGOINHAS",2487217,"UNIDADE DE SAUDE DA FAMILIA SAO JOSE OPERARIO PIRINEL",3819,1166,0.305315527625033,"média vulnerabilidade",1.5276,1.5276,1.5276,3.0552,5.092
"4107","BA","290070","ALAGOINHAS",2487225,"UNIDADE DE SAUDE DA FAMILIA LIRIO DOS VALES",4634,1455,0.313983599482089,"média vulnerabilidade",1.8536,1.8536,1.8536,3.7072,6.17866666666667
"4108","BA","290070","ALAGOINHAS",2487314,"UNIDADE DE SAUDE DA FAMILIA SAO CRISTOVAO",4896,723,0.147671568627451,"baixa vulnerabilidade",1.39885714285714,1.39885714285714,1.39885714285714,2.79771428571429,6.528
"4109","BA","290070","ALAGOINHAS",2487330,"UNIDADE DE SAUDE DA FAMILIA URBIS III",4584,1120,0.244328097731239,"baixa vulnerabilidade",1.30971428571429,1.30971428571429,1.30971428571429,2.61942857142857,6.112
"4110","BA","290070","ALAGOINHAS",2487365,"UNIDADE DE SAUDE DA FAMILIA SANTO ANTONIO",3647,966,0.264875239923225,"baixa vulnerabilidade",1.042,1.042,1.042,2.084,4.86266666666667
"4111","BA","290070","ALAGOINHAS",2487373,"UNIDADE DE SAUDE DA FAMILIA FLAVIO CAVALCANTE",4363,1308,0.299793719917488,"média vulnerabilidade",1.7452,1.7452,1.7452,3.4904,5.81733333333333
"4112","BA","290070","ALAGOINHAS",6835929,"UNIDADE DE SAUDE DA FAMILIA NOVA REPUBLICA",5874,1953,0.332482124616956,"média vulnerabilidade",2.3496,2.3496,2.3496,4.6992,7.832
"4113","BA","290080","ALCOBAÇA",2304414,"PSF TAQUARI",1698,485,0.285630153121319,"média vulnerabilidade",0.6792,0.6792,0.6792,1.3584,2.264
"4114","BA","290080","ALCOBAÇA",2304457,"PSF SEDE 01",3649,675,0.184982186900521,"baixa vulnerabilidade",1.04257142857143,1.04257142857143,1.04257142857143,2.08514285714286,4.86533333333333
"4115","BA","290080","ALCOBAÇA",2772582,"PSF SEDE 08",4374,1027,0.234796524919982,"baixa vulnerabilidade",1.24971428571429,1.24971428571429,1.24971428571429,2.49942857142857,5.832
"4116","BA","290100","AMARGOSA",2414309,"UNIDADE DE SAUDE DA FAMILIA DIOGENES SAMPAIO",2379,961,0.403951240016814,"alta vulnerabilidade",1.1895,1.1895,1.1895,2.379,3.172
"4117","BA","290110","AMÉLIA RODRIGUES",3161757,"USF ELIANA CARDOSO",922,343,0.372017353579176,"alta vulnerabilidade",0.461,0.461,0.461,0.922,1.22933333333333
"4118","BA","290140","ANGICAL",5776503,"UNIDADE DE SAUDE DA FAMILIA DO NOVO ANGICAL",5266,2073,0.393657424990505,"alta vulnerabilidade",2.633,2.633,2.633,5.266,7.02133333333333
"4119","BA","290170","ANTÔNIO CARDOSO",6007414,"USF OLEIRO",1359,604,0.444444444444444,"média vulnerabilidade",0.5436,0.5436,0.5436,1.0872,1.812
"4120","BA","290190","APORÁ",4021738,"UBS ITAMIRA",2735,661,0.241681901279707,"baixa vulnerabilidade",0.781428571428571,0.781428571428571,0.781428571428571,1.56285714285714,3.64666666666667
"4121","BA","290210","ARACI",9494219,"UNIDADE DE SAUDE DA FAMILIA CALDEIRAO",1339,637,0.475728155339806,"média vulnerabilidade",0.5356,0.5356,0.5356,1.0712,1.78533333333333
"4122","BA","290210","ARACI",3020185,"UNIDADE DE SAUDE DA FAMILIA TIRACOLO",3638,1531,0.420835623969214,"baixa vulnerabilidade",1.03942857142857,1.03942857142857,1.03942857142857,2.07885714285714,4.85066666666667
"4123","BA","290260","BAIXA GRANDE",3008959,"USF DO MANDACARU",1361,543,0.398971344599559,"média vulnerabilidade",0.5444,0.5444,0.5444,1.0888,1.81466666666667
"4124","BA","290265","BANZAÊ",3497011,"UBS DE SALGADO",1988,761,0.382796780684105,"média vulnerabilidade",0.7952,0.7952,0.7952,1.5904,2.65066666666667
"4125","BA","290270","BARRA",2304562,"POSTO DE SAUDE LIMOEIRO",3223,1405,0.435929258454856,"alta vulnerabilidade",1.6115,1.6115,1.6115,3.223,4.29733333333333
"4126","BA","290270","BARRA",6772641,"UNIDADE DE SAUDE DA FAMILIA ZILDA ARNS",3468,571,0.164648212226067,"baixa vulnerabilidade",0.990857142857143,0.990857142857143,0.990857142857143,1.98171428571429,4.624
"4127","BA","290270","BARRA",7283938,"PSF DO BAIXAO DA APARECIDA",1556,680,0.437017994858612,"alta vulnerabilidade",0.778,0.778,0.778,1.556,2.07466666666667
"4128","BA","290280","BARRA DA ESTIVA",2384450,"USF DERALDO NASCIMENTO",1356,527,0.388643067846608,"baixa vulnerabilidade",0.387428571428571,0.387428571428571,0.387428571428571,0.774857142857143,1.808
"4129","BA","290280","BARRA DA ESTIVA",3560619,"USF DA PLACA",2787,1307,0.468963042698242,"alta vulnerabilidade",1.3935,1.3935,1.3935,2.787,3.716
"4130","BA","290300","BARRA DO MENDES",6058639,"USF DR CLAUDIONOR BATISTA DE OLIVEIRA SEDE",5383,1753,0.325654839308936,"baixa vulnerabilidade",1.538,1.538,1.538,3.076,7.17733333333333
"4131","BA","290320","BARREIRAS",2505274,"USF HERCULANO FARIAS",4565,1158,0.253669222343921,"média vulnerabilidade",1.826,1.826,1.826,3.652,6.08666666666667
